blockGenerator,time
15_L2_UNIV15_miner_151,2022-05-04 18:44:11.681629
14_L2_UNIV14_miner_1413,2022-05-04 18:44:26.225449
15_L2_UNIV15_miner_152,2022-05-04 18:44:40.523119
15_L2_UNIV15_miner_152,2022-05-04 18:44:54.812926
15_L2_UNIV15_miner_152,2022-05-04 18:45:09.069808
15_L2_UNIV15_miner_152,2022-05-04 18:45:23.453750
15_L2_UNIV15_miner_152,2022-05-04 18:45:37.748088
15_L2_UNIV15_miner_152,2022-05-04 18:45:51.928034
15_L2_UNIV15_miner_152,2022-05-04 18:46:06.289445
15_L2_UNIV15_miner_152,2022-05-04 18:46:20.736936
14_L2_UNIV14_miner_1413,2022-05-04 18:46:35.149459
14_L2_UNIV14_miner_1413,2022-05-04 18:46:49.251679
14_L2_UNIV14_miner_1413,2022-05-04 18:47:03.713906
15_L2_UNIV15_miner_152,2022-05-04 18:47:18.122736
14_L2_UNIV14_miner_1413,2022-05-04 18:47:32.408136
14_L2_UNIV14_miner_1413,2022-05-04 18:47:46.844513
15_L2_UNIV15_miner_152,2022-05-04 18:48:01.006148
14_L2_UNIV14_miner_1413,2022-05-04 18:48:15.458427
15_L2_UNIV15_miner_151,2022-05-04 18:48:29.468043
15_L2_UNIV15_miner_152,2022-05-04 18:48:43.695427
15_L2_UNIV15_miner_152,2022-05-04 18:48:58.031935
blockNum,time,hosts,delta
17,2022-05-04 18:48:22.915511,10_L2_UNIV10_miner_101,0 days 00:00:07.457084
18,2022-05-04 18:48:36.915053,10_L2_UNIV10_miner_101,0 days 00:00:07.447010
19,2022-05-04 18:48:51.204133,10_L2_UNIV10_miner_101,0 days 00:00:07.508706
0,2022-05-04 18:44:19.442731,9_L2_UNIV9_miner_92,0 days 00:00:07.761102
1,2022-05-04 18:44:33.889018,9_L2_UNIV9_miner_92,0 days 00:00:07.663569
2,2022-05-04 18:44:48.055197,9_L2_UNIV9_miner_92,0 days 00:00:07.532078
3,2022-05-04 18:45:02.442056,9_L2_UNIV9_miner_92,0 days 00:00:07.629130
4,2022-05-04 18:45:16.761227,9_L2_UNIV9_miner_92,0 days 00:00:07.691419
5,2022-05-04 18:45:31.100909,9_L2_UNIV9_miner_92,0 days 00:00:07.647159
6,2022-05-04 18:45:45.502901,9_L2_UNIV9_miner_92,0 days 00:00:07.754813
7,2022-05-04 18:45:59.527178,9_L2_UNIV9_miner_92,0 days 00:00:07.599144
8,2022-05-04 18:46:14.057220,9_L2_UNIV9_miner_92,0 days 00:00:07.767775
9,2022-05-04 18:46:28.432709,9_L2_UNIV9_miner_92,0 days 00:00:07.695773
10,2022-05-04 18:46:42.650301,9_L2_UNIV9_miner_92,0 days 00:00:07.500842
11,2022-05-04 18:46:57.077834,9_L2_UNIV9_miner_92,0 days 00:00:07.826155
12,2022-05-04 18:47:11.512946,9_L2_UNIV9_miner_92,0 days 00:00:07.799040
13,2022-05-04 18:47:25.655503,9_L2_UNIV9_miner_92,0 days 00:00:07.532767
14,2022-05-04 18:47:40.162349,9_L2_UNIV9_miner_92,0 days 00:00:07.754213
15,2022-05-04 18:47:54.436308,9_L2_UNIV9_miner_92,0 days 00:00:07.591795
16,2022-05-04 18:48:08.739592,9_L2_UNIV9_miner_92,0 days 00:00:07.733444
17,2022-05-04 18:48:23.068129,9_L2_UNIV9_miner_92,0 days 00:00:07.609702
18,2022-05-04 18:48:37.065699,9_L2_UNIV9_miner_92,0 days 00:00:07.597656
19,2022-05-04 18:48:51.357402,9_L2_UNIV9_miner_92,0 days 00:00:07.661975
0,2022-05-04 18:44:19.594917,9_L2_UNIV9_miner_91,0 days 00:00:07.913288
1,2022-05-04 18:44:34.036219,9_L2_UNIV9_miner_91,0 days 00:00:07.810770
2,2022-05-04 18:44:48.173594,9_L2_UNIV9_miner_91,0 days 00:00:07.650475
3,2022-05-04 18:45:02.575962,9_L2_UNIV9_miner_91,0 days 00:00:07.763036
4,2022-05-04 18:45:16.912123,9_L2_UNIV9_miner_91,0 days 00:00:07.842315
5,2022-05-04 18:45:31.225432,9_L2_UNIV9_miner_91,0 days 00:00:07.771682
6,2022-05-04 18:45:45.636191,9_L2_UNIV9_miner_91,0 days 00:00:07.888103
7,2022-05-04 18:45:59.671703,9_L2_UNIV9_miner_91,0 days 00:00:07.743669
8,2022-05-04 18:46:14.187887,9_L2_UNIV9_miner_91,0 days 00:00:07.898442
9,2022-05-04 18:46:28.571949,9_L2_UNIV9_miner_91,0 days 00:00:07.835013
10,2022-05-04 18:46:42.761070,9_L2_UNIV9_miner_91,0 days 00:00:07.611611
11,2022-05-04 18:46:57.223645,9_L2_UNIV9_miner_91,0 days 00:00:07.971966
12,2022-05-04 18:47:11.659629,9_L2_UNIV9_miner_91,0 days 00:00:07.945723
13,2022-05-04 18:47:25.788255,9_L2_UNIV9_miner_91,0 days 00:00:07.665519
14,2022-05-04 18:47:40.306438,9_L2_UNIV9_miner_91,0 days 00:00:07.898302
15,2022-05-04 18:47:54.555355,9_L2_UNIV9_miner_91,0 days 00:00:07.710842
16,2022-05-04 18:48:08.867684,9_L2_UNIV9_miner_91,0 days 00:00:07.861536
17,2022-05-04 18:48:23.227953,9_L2_UNIV9_miner_91,0 days 00:00:07.769526
18,2022-05-04 18:48:37.190886,9_L2_UNIV9_miner_91,0 days 00:00:07.722843
19,2022-05-04 18:48:51.503611,9_L2_UNIV9_miner_91,0 days 00:00:07.808184
0,2022-05-04 18:44:19.747354,8_L2_UNIV8_miner_83,0 days 00:00:08.065725
1,2022-05-04 18:44:34.168871,8_L2_UNIV8_miner_83,0 days 00:00:07.943422
2,2022-05-04 18:44:48.338601,8_L2_UNIV8_miner_83,0 days 00:00:07.815482
3,2022-05-04 18:45:02.721321,8_L2_UNIV8_miner_83,0 days 00:00:07.908395
4,2022-05-04 18:45:17.058170,8_L2_UNIV8_miner_83,0 days 00:00:07.988362
5,2022-05-04 18:45:31.361030,8_L2_UNIV8_miner_83,0 days 00:00:07.907280
6,2022-05-04 18:45:45.787988,8_L2_UNIV8_miner_83,0 days 00:00:08.039900
7,2022-05-04 18:45:59.816833,8_L2_UNIV8_miner_83,0 days 00:00:07.888799
8,2022-05-04 18:46:14.318183,8_L2_UNIV8_miner_83,0 days 00:00:08.028738
9,2022-05-04 18:46:28.693465,8_L2_UNIV8_miner_83,0 days 00:00:07.956529
10,2022-05-04 18:46:42.898379,8_L2_UNIV8_miner_83,0 days 00:00:07.748920
11,2022-05-04 18:46:57.352359,8_L2_UNIV8_miner_83,0 days 00:00:08.100680
12,2022-05-04 18:47:11.777246,8_L2_UNIV8_miner_83,0 days 00:00:08.063340
13,2022-05-04 18:47:25.938116,8_L2_UNIV8_miner_83,0 days 00:00:07.815380
14,2022-05-04 18:47:40.427720,8_L2_UNIV8_miner_83,0 days 00:00:08.019584
15,2022-05-04 18:47:54.684989,8_L2_UNIV8_miner_83,0 days 00:00:07.840476
16,2022-05-04 18:48:09.004456,8_L2_UNIV8_miner_83,0 days 00:00:07.998308
17,2022-05-04 18:48:23.355291,8_L2_UNIV8_miner_83,0 days 00:00:07.896864
18,2022-05-04 18:48:37.355761,8_L2_UNIV8_miner_83,0 days 00:00:07.887718
19,2022-05-04 18:48:51.660039,8_L2_UNIV8_miner_83,0 days 00:00:07.964612
0,2022-05-04 18:44:19.886893,8_L2_UNIV8_miner_82,0 days 00:00:08.205264
1,2022-05-04 18:44:34.314499,8_L2_UNIV8_miner_82,0 days 00:00:08.089050
2,2022-05-04 18:44:48.483277,8_L2_UNIV8_miner_82,0 days 00:00:07.960158
3,2022-05-04 18:45:02.850633,8_L2_UNIV8_miner_82,0 days 00:00:08.037707
4,2022-05-04 18:45:17.199077,8_L2_UNIV8_miner_82,0 days 00:00:08.129269
5,2022-05-04 18:45:31.516266,8_L2_UNIV8_miner_82,0 days 00:00:08.062516
6,2022-05-04 18:45:45.905279,8_L2_UNIV8_miner_82,0 days 00:00:08.157191
7,2022-05-04 18:45:59.959365,8_L2_UNIV8_miner_82,0 days 00:00:08.031331
8,2022-05-04 18:46:14.439976,8_L2_UNIV8_miner_82,0 days 00:00:08.150531
9,2022-05-04 18:46:28.839477,8_L2_UNIV8_miner_82,0 days 00:00:08.102541
10,2022-05-04 18:46:43.024659,8_L2_UNIV8_miner_82,0 days 00:00:07.875200
11,2022-05-04 18:46:57.477529,8_L2_UNIV8_miner_82,0 days 00:00:08.225850
12,2022-05-04 18:47:11.913878,8_L2_UNIV8_miner_82,0 days 00:00:08.199972
13,2022-05-04 18:47:26.087570,8_L2_UNIV8_miner_82,0 days 00:00:07.964834
14,2022-05-04 18:47:40.577144,8_L2_UNIV8_miner_82,0 days 00:00:08.169008
15,2022-05-04 18:47:54.823167,8_L2_UNIV8_miner_82,0 days 00:00:07.978654
16,2022-05-04 18:48:09.150317,8_L2_UNIV8_miner_82,0 days 00:00:08.144169
17,2022-05-04 18:48:23.512623,8_L2_UNIV8_miner_82,0 days 00:00:08.054196
18,2022-05-04 18:48:37.511412,8_L2_UNIV8_miner_82,0 days 00:00:08.043369
19,2022-05-04 18:48:51.826102,8_L2_UNIV8_miner_82,0 days 00:00:08.130675
0,2022-05-04 18:44:20.037641,8_L2_UNIV8_miner_81,0 days 00:00:08.356012
1,2022-05-04 18:44:34.462151,8_L2_UNIV8_miner_81,0 days 00:00:08.236702
2,2022-05-04 18:44:48.648210,8_L2_UNIV8_miner_81,0 days 00:00:08.125091
3,2022-05-04 18:45:02.976947,8_L2_UNIV8_miner_81,0 days 00:00:08.164021
4,2022-05-04 18:45:17.339048,8_L2_UNIV8_miner_81,0 days 00:00:08.269240
5,2022-05-04 18:45:31.640409,8_L2_UNIV8_miner_81,0 days 00:00:08.186659
6,2022-05-04 18:45:46.042611,8_L2_UNIV8_miner_81,0 days 00:00:08.294523
7,2022-05-04 18:46:00.114630,8_L2_UNIV8_miner_81,0 days 00:00:08.186596
8,2022-05-04 18:46:14.595064,8_L2_UNIV8_miner_81,0 days 00:00:08.305619
9,2022-05-04 18:46:28.995501,8_L2_UNIV8_miner_81,0 days 00:00:08.258565
10,2022-05-04 18:46:43.175386,8_L2_UNIV8_miner_81,0 days 00:00:08.025927
11,2022-05-04 18:46:57.610466,8_L2_UNIV8_miner_81,0 days 00:00:08.358787
12,2022-05-04 18:47:12.041715,8_L2_UNIV8_miner_81,0 days 00:00:08.327809
13,2022-05-04 18:47:26.235137,8_L2_UNIV8_miner_81,0 days 00:00:08.112401
14,2022-05-04 18:47:40.721863,8_L2_UNIV8_miner_81,0 days 00:00:08.313727
15,2022-05-04 18:47:54.964174,8_L2_UNIV8_miner_81,0 days 00:00:08.119661
16,2022-05-04 18:48:09.292407,8_L2_UNIV8_miner_81,0 days 00:00:08.286259
17,2022-05-04 18:48:23.666767,8_L2_UNIV8_miner_81,0 days 00:00:08.208340
18,2022-05-04 18:48:37.651346,8_L2_UNIV8_miner_81,0 days 00:00:08.183303
19,2022-05-04 18:48:51.938476,8_L2_UNIV8_miner_81,0 days 00:00:08.243049
0,2022-05-04 18:44:20.166062,7_L2_UNIV7_miner_74,0 days 00:00:08.484433
1,2022-05-04 18:44:34.613098,7_L2_UNIV7_miner_74,0 days 00:00:08.387649
2,2022-05-04 18:44:48.779021,7_L2_UNIV7_miner_74,0 days 00:00:08.255902
3,2022-05-04 18:45:03.112354,7_L2_UNIV7_miner_74,0 days 00:00:08.299428
4,2022-05-04 18:45:17.464945,7_L2_UNIV7_miner_74,0 days 00:00:08.395137
5,2022-05-04 18:45:31.797689,7_L2_UNIV7_miner_74,0 days 00:00:08.343939
6,2022-05-04 18:45:46.179339,7_L2_UNIV7_miner_74,0 days 00:00:08.431251
7,2022-05-04 18:46:00.272447,7_L2_UNIV7_miner_74,0 days 00:00:08.344413
8,2022-05-04 18:46:14.724781,7_L2_UNIV7_miner_74,0 days 00:00:08.435336
9,2022-05-04 18:46:29.146459,7_L2_UNIV7_miner_74,0 days 00:00:08.409523
10,2022-05-04 18:46:43.316469,7_L2_UNIV7_miner_74,0 days 00:00:08.167010
11,2022-05-04 18:46:57.767078,7_L2_UNIV7_miner_74,0 days 00:00:08.515399
12,2022-05-04 18:47:12.174146,7_L2_UNIV7_miner_74,0 days 00:00:08.460240
13,2022-05-04 18:47:26.389995,7_L2_UNIV7_miner_74,0 days 00:00:08.267259
14,2022-05-04 18:47:40.861957,7_L2_UNIV7_miner_74,0 days 00:00:08.453821
15,2022-05-04 18:47:55.112994,7_L2_UNIV7_miner_74,0 days 00:00:08.268481
16,2022-05-04 18:48:09.460229,7_L2_UNIV7_miner_74,0 days 00:00:08.454081
17,2022-05-04 18:48:23.813443,7_L2_UNIV7_miner_74,0 days 00:00:08.355016
18,2022-05-04 18:48:37.817596,7_L2_UNIV7_miner_74,0 days 00:00:08.349553
19,2022-05-04 18:48:52.077789,7_L2_UNIV7_miner_74,0 days 00:00:08.382362
0,2022-05-04 18:44:20.323057,7_L2_UNIV7_miner_73,0 days 00:00:08.641428
1,2022-05-04 18:44:34.724500,7_L2_UNIV7_miner_73,0 days 00:00:08.499051
2,2022-05-04 18:44:48.929716,7_L2_UNIV7_miner_73,0 days 00:00:08.406597
3,2022-05-04 18:45:03.219555,7_L2_UNIV7_miner_73,0 days 00:00:08.406629
4,2022-05-04 18:45:17.582961,7_L2_UNIV7_miner_73,0 days 00:00:08.513153
5,2022-05-04 18:45:31.927790,7_L2_UNIV7_miner_73,0 days 00:00:08.474040
6,2022-05-04 18:45:46.313322,7_L2_UNIV7_miner_73,0 days 00:00:08.565234
7,2022-05-04 18:46:00.397713,7_L2_UNIV7_miner_73,0 days 00:00:08.469679
8,2022-05-04 18:46:14.889972,7_L2_UNIV7_miner_73,0 days 00:00:08.600527
9,2022-05-04 18:46:29.280100,7_L2_UNIV7_miner_73,0 days 00:00:08.543164
10,2022-05-04 18:46:43.458855,7_L2_UNIV7_miner_73,0 days 00:00:08.309396
11,2022-05-04 18:46:57.908999,7_L2_UNIV7_miner_73,0 days 00:00:08.657320
12,2022-05-04 18:47:12.318762,7_L2_UNIV7_miner_73,0 days 00:00:08.604856
13,2022-05-04 18:47:26.550433,7_L2_UNIV7_miner_73,0 days 00:00:08.427697
14,2022-05-04 18:47:41.019374,7_L2_UNIV7_miner_73,0 days 00:00:08.611238
15,2022-05-04 18:47:55.252721,7_L2_UNIV7_miner_73,0 days 00:00:08.408208
16,2022-05-04 18:48:09.593771,7_L2_UNIV7_miner_73,0 days 00:00:08.587623
17,2022-05-04 18:48:23.940636,7_L2_UNIV7_miner_73,0 days 00:00:08.482209
18,2022-05-04 18:48:37.947699,7_L2_UNIV7_miner_73,0 days 00:00:08.479656
19,2022-05-04 18:48:52.224892,7_L2_UNIV7_miner_73,0 days 00:00:08.529465
0,2022-05-04 18:44:20.484018,7_L2_UNIV7_miner_72,0 days 00:00:08.802389
1,2022-05-04 18:44:34.853215,7_L2_UNIV7_miner_72,0 days 00:00:08.627766
2,2022-05-04 18:44:49.091742,7_L2_UNIV7_miner_72,0 days 00:00:08.568623
3,2022-05-04 18:45:03.377386,7_L2_UNIV7_miner_72,0 days 00:00:08.564460
4,2022-05-04 18:45:17.711569,7_L2_UNIV7_miner_72,0 days 00:00:08.641761
5,2022-05-04 18:45:32.049696,7_L2_UNIV7_miner_72,0 days 00:00:08.595946
6,2022-05-04 18:45:46.441093,7_L2_UNIV7_miner_72,0 days 00:00:08.693005
7,2022-05-04 18:46:00.560997,7_L2_UNIV7_miner_72,0 days 00:00:08.632963
8,2022-05-04 18:46:15.038319,7_L2_UNIV7_miner_72,0 days 00:00:08.748874
9,2022-05-04 18:46:29.431095,7_L2_UNIV7_miner_72,0 days 00:00:08.694159
10,2022-05-04 18:46:43.603347,7_L2_UNIV7_miner_72,0 days 00:00:08.453888
11,2022-05-04 18:46:58.057471,7_L2_UNIV7_miner_72,0 days 00:00:08.805792
12,2022-05-04 18:47:12.464603,7_L2_UNIV7_miner_72,0 days 00:00:08.750697
13,2022-05-04 18:47:26.710173,7_L2_UNIV7_miner_72,0 days 00:00:08.587437
14,2022-05-04 18:47:41.159163,7_L2_UNIV7_miner_72,0 days 00:00:08.751027
15,2022-05-04 18:47:55.408853,7_L2_UNIV7_miner_72,0 days 00:00:08.564340
16,2022-05-04 18:48:09.756096,7_L2_UNIV7_miner_72,0 days 00:00:08.749948
17,2022-05-04 18:48:24.069958,7_L2_UNIV7_miner_72,0 days 00:00:08.611531
18,2022-05-04 18:48:38.108550,7_L2_UNIV7_miner_72,0 days 00:00:08.640507
19,2022-05-04 18:48:52.365884,7_L2_UNIV7_miner_72,0 days 00:00:08.670457
0,2022-05-04 18:44:20.639968,7_L2_UNIV7_miner_71,0 days 00:00:08.958339
1,2022-05-04 18:44:35.001885,7_L2_UNIV7_miner_71,0 days 00:00:08.776436
2,2022-05-04 18:44:49.240354,7_L2_UNIV7_miner_71,0 days 00:00:08.717235
3,2022-05-04 18:45:03.508571,7_L2_UNIV7_miner_71,0 days 00:00:08.695645
4,2022-05-04 18:45:17.852438,7_L2_UNIV7_miner_71,0 days 00:00:08.782630
5,2022-05-04 18:45:32.199072,7_L2_UNIV7_miner_71,0 days 00:00:08.745322
6,2022-05-04 18:45:46.591095,7_L2_UNIV7_miner_71,0 days 00:00:08.843007
7,2022-05-04 18:46:00.692486,7_L2_UNIV7_miner_71,0 days 00:00:08.764452
8,2022-05-04 18:46:15.181493,7_L2_UNIV7_miner_71,0 days 00:00:08.892048
9,2022-05-04 18:46:29.571603,7_L2_UNIV7_miner_71,0 days 00:00:08.834667
10,2022-05-04 18:46:43.734208,7_L2_UNIV7_miner_71,0 days 00:00:08.584749
11,2022-05-04 18:46:58.196894,7_L2_UNIV7_miner_71,0 days 00:00:08.945215
12,2022-05-04 18:47:12.615469,7_L2_UNIV7_miner_71,0 days 00:00:08.901563
13,2022-05-04 18:47:26.867597,7_L2_UNIV7_miner_71,0 days 00:00:08.744861
14,2022-05-04 18:47:41.286891,7_L2_UNIV7_miner_71,0 days 00:00:08.878755
15,2022-05-04 18:47:55.541614,7_L2_UNIV7_miner_71,0 days 00:00:08.697101
16,2022-05-04 18:48:09.923915,7_L2_UNIV7_miner_71,0 days 00:00:08.917767
17,2022-05-04 18:48:24.196282,7_L2_UNIV7_miner_71,0 days 00:00:08.737855
18,2022-05-04 18:48:38.256929,7_L2_UNIV7_miner_71,0 days 00:00:08.788886
19,2022-05-04 18:48:52.517513,7_L2_UNIV7_miner_71,0 days 00:00:08.822086
0,2022-05-04 18:44:20.775251,6_L2_UNIV6_miner_63,0 days 00:00:09.093622
1,2022-05-04 18:44:35.149438,6_L2_UNIV6_miner_63,0 days 00:00:08.923989
2,2022-05-04 18:44:49.367242,6_L2_UNIV6_miner_63,0 days 00:00:08.844123
3,2022-05-04 18:45:03.634477,6_L2_UNIV6_miner_63,0 days 00:00:08.821551
4,2022-05-04 18:45:18.000909,6_L2_UNIV6_miner_63,0 days 00:00:08.931101
5,2022-05-04 18:45:32.332577,6_L2_UNIV6_miner_63,0 days 00:00:08.878827
6,2022-05-04 18:45:46.747816,6_L2_UNIV6_miner_63,0 days 00:00:08.999728
7,2022-05-04 18:46:00.827566,6_L2_UNIV6_miner_63,0 days 00:00:08.899532
8,2022-05-04 18:46:15.312968,6_L2_UNIV6_miner_63,0 days 00:00:09.023523
9,2022-05-04 18:46:29.707930,6_L2_UNIV6_miner_63,0 days 00:00:08.970994
10,2022-05-04 18:46:43.877046,6_L2_UNIV6_miner_63,0 days 00:00:08.727587
11,2022-05-04 18:46:58.351987,6_L2_UNIV6_miner_63,0 days 00:00:09.100308
12,2022-05-04 18:47:12.759534,6_L2_UNIV6_miner_63,0 days 00:00:09.045628
13,2022-05-04 18:47:27.013086,6_L2_UNIV6_miner_63,0 days 00:00:08.890350
14,2022-05-04 18:47:41.433985,6_L2_UNIV6_miner_63,0 days 00:00:09.025849
15,2022-05-04 18:47:55.678667,6_L2_UNIV6_miner_63,0 days 00:00:08.834154
16,2022-05-04 18:48:10.067604,6_L2_UNIV6_miner_63,0 days 00:00:09.061456
17,2022-05-04 18:48:24.327253,6_L2_UNIV6_miner_63,0 days 00:00:08.868826
18,2022-05-04 18:48:38.379707,6_L2_UNIV6_miner_63,0 days 00:00:08.911664
19,2022-05-04 18:48:52.655086,6_L2_UNIV6_miner_63,0 days 00:00:08.959659
0,2022-05-04 18:44:20.928394,6_L2_UNIV6_miner_62,0 days 00:00:09.246765
1,2022-05-04 18:44:35.317148,6_L2_UNIV6_miner_62,0 days 00:00:09.091699
2,2022-05-04 18:44:49.501865,6_L2_UNIV6_miner_62,0 days 00:00:08.978746
3,2022-05-04 18:45:03.786052,6_L2_UNIV6_miner_62,0 days 00:00:08.973126
4,2022-05-04 18:45:18.120197,6_L2_UNIV6_miner_62,0 days 00:00:09.050389
5,2022-05-04 18:45:32.480090,6_L2_UNIV6_miner_62,0 days 00:00:09.026340
6,2022-05-04 18:45:46.894994,6_L2_UNIV6_miner_62,0 days 00:00:09.146906
7,2022-05-04 18:46:00.978015,6_L2_UNIV6_miner_62,0 days 00:00:09.049981
8,2022-05-04 18:46:15.437437,6_L2_UNIV6_miner_62,0 days 00:00:09.147992
9,2022-05-04 18:46:29.828061,6_L2_UNIV6_miner_62,0 days 00:00:09.091125
10,2022-05-04 18:46:44.016761,6_L2_UNIV6_miner_62,0 days 00:00:08.867302
11,2022-05-04 18:46:58.511996,6_L2_UNIV6_miner_62,0 days 00:00:09.260317
12,2022-05-04 18:47:12.892859,6_L2_UNIV6_miner_62,0 days 00:00:09.178953
13,2022-05-04 18:47:27.166691,6_L2_UNIV6_miner_62,0 days 00:00:09.043955
14,2022-05-04 18:47:41.567990,6_L2_UNIV6_miner_62,0 days 00:00:09.159854
15,2022-05-04 18:47:55.820909,6_L2_UNIV6_miner_62,0 days 00:00:08.976396
16,2022-05-04 18:48:10.226048,6_L2_UNIV6_miner_62,0 days 00:00:09.219900
17,2022-05-04 18:48:24.482910,6_L2_UNIV6_miner_62,0 days 00:00:09.024483
18,2022-05-04 18:48:38.538124,6_L2_UNIV6_miner_62,0 days 00:00:09.070081
19,2022-05-04 18:48:52.782381,6_L2_UNIV6_miner_62,0 days 00:00:09.086954
0,2022-05-04 18:44:21.047445,6_L2_UNIV6_miner_61,0 days 00:00:09.365816
1,2022-05-04 18:44:35.471021,6_L2_UNIV6_miner_61,0 days 00:00:09.245572
2,2022-05-04 18:44:49.630035,6_L2_UNIV6_miner_61,0 days 00:00:09.106916
3,2022-05-04 18:45:03.919928,6_L2_UNIV6_miner_61,0 days 00:00:09.107002
4,2022-05-04 18:45:18.261013,6_L2_UNIV6_miner_61,0 days 00:00:09.191205
5,2022-05-04 18:45:32.620589,6_L2_UNIV6_miner_61,0 days 00:00:09.166839
6,2022-05-04 18:45:47.043769,6_L2_UNIV6_miner_61,0 days 00:00:09.295681
7,2022-05-04 18:46:01.107844,6_L2_UNIV6_miner_61,0 days 00:00:09.179810
8,2022-05-04 18:46:15.576964,6_L2_UNIV6_miner_61,0 days 00:00:09.287519
9,2022-05-04 18:46:29.997653,6_L2_UNIV6_miner_61,0 days 00:00:09.260717
10,2022-05-04 18:46:44.153520,6_L2_UNIV6_miner_61,0 days 00:00:09.004061
11,2022-05-04 18:46:58.651089,6_L2_UNIV6_miner_61,0 days 00:00:09.399410
12,2022-05-04 18:47:13.042454,6_L2_UNIV6_miner_61,0 days 00:00:09.328548
13,2022-05-04 18:47:27.319302,6_L2_UNIV6_miner_61,0 days 00:00:09.196566
14,2022-05-04 18:47:41.696776,6_L2_UNIV6_miner_61,0 days 00:00:09.288640
15,2022-05-04 18:47:55.948888,6_L2_UNIV6_miner_61,0 days 00:00:09.104375
16,2022-05-04 18:48:10.372024,6_L2_UNIV6_miner_61,0 days 00:00:09.365876
17,2022-05-04 18:48:24.627144,6_L2_UNIV6_miner_61,0 days 00:00:09.168717
18,2022-05-04 18:48:38.660467,6_L2_UNIV6_miner_61,0 days 00:00:09.192424
19,2022-05-04 18:48:52.929418,6_L2_UNIV6_miner_61,0 days 00:00:09.233991
0,2022-05-04 18:44:21.198476,5_L2_UNIV5_miner_52,0 days 00:00:09.516847
1,2022-05-04 18:44:35.599809,5_L2_UNIV5_miner_52,0 days 00:00:09.374360
2,2022-05-04 18:44:49.774968,5_L2_UNIV5_miner_52,0 days 00:00:09.251849
3,2022-05-04 18:45:04.083189,5_L2_UNIV5_miner_52,0 days 00:00:09.270263
4,2022-05-04 18:45:18.407411,5_L2_UNIV5_miner_52,0 days 00:00:09.337603
5,2022-05-04 18:45:32.760310,5_L2_UNIV5_miner_52,0 days 00:00:09.306560
6,2022-05-04 18:45:47.207664,5_L2_UNIV5_miner_52,0 days 00:00:09.459576
7,2022-05-04 18:46:01.244483,5_L2_UNIV5_miner_52,0 days 00:00:09.316449
8,2022-05-04 18:46:15.717151,5_L2_UNIV5_miner_52,0 days 00:00:09.427706
9,2022-05-04 18:46:30.142080,5_L2_UNIV5_miner_52,0 days 00:00:09.405144
10,2022-05-04 18:46:44.280938,5_L2_UNIV5_miner_52,0 days 00:00:09.131479
11,2022-05-04 18:46:58.800033,5_L2_UNIV5_miner_52,0 days 00:00:09.548354
12,2022-05-04 18:47:13.181304,5_L2_UNIV5_miner_52,0 days 00:00:09.467398
13,2022-05-04 18:47:27.449171,5_L2_UNIV5_miner_52,0 days 00:00:09.326435
14,2022-05-04 18:47:41.846826,5_L2_UNIV5_miner_52,0 days 00:00:09.438690
15,2022-05-04 18:47:56.093175,5_L2_UNIV5_miner_52,0 days 00:00:09.248662
16,2022-05-04 18:48:10.525260,5_L2_UNIV5_miner_52,0 days 00:00:09.519112
17,2022-05-04 18:48:24.779557,5_L2_UNIV5_miner_52,0 days 00:00:09.321130
18,2022-05-04 18:48:38.794106,5_L2_UNIV5_miner_52,0 days 00:00:09.326063
19,2022-05-04 18:48:53.057536,5_L2_UNIV5_miner_52,0 days 00:00:09.362109
0,2022-05-04 18:44:21.340766,5_L2_UNIV5_miner_51,0 days 00:00:09.659137
1,2022-05-04 18:44:35.733905,5_L2_UNIV5_miner_51,0 days 00:00:09.508456
2,2022-05-04 18:44:49.882732,5_L2_UNIV5_miner_51,0 days 00:00:09.359613
3,2022-05-04 18:45:04.210226,5_L2_UNIV5_miner_51,0 days 00:00:09.397300
4,2022-05-04 18:45:18.562021,5_L2_UNIV5_miner_51,0 days 00:00:09.492213
5,2022-05-04 18:45:32.898063,5_L2_UNIV5_miner_51,0 days 00:00:09.444313
6,2022-05-04 18:45:47.355130,5_L2_UNIV5_miner_51,0 days 00:00:09.607042
7,2022-05-04 18:46:01.389806,5_L2_UNIV5_miner_51,0 days 00:00:09.461772
8,2022-05-04 18:46:15.831121,5_L2_UNIV5_miner_51,0 days 00:00:09.541676
9,2022-05-04 18:46:30.278640,5_L2_UNIV5_miner_51,0 days 00:00:09.541704
10,2022-05-04 18:46:44.395098,5_L2_UNIV5_miner_51,0 days 00:00:09.245639
11,2022-05-04 18:46:58.966861,5_L2_UNIV5_miner_51,0 days 00:00:09.715182
12,2022-05-04 18:47:13.298129,5_L2_UNIV5_miner_51,0 days 00:00:09.584223
13,2022-05-04 18:47:27.585456,5_L2_UNIV5_miner_51,0 days 00:00:09.462720
14,2022-05-04 18:47:41.976358,5_L2_UNIV5_miner_51,0 days 00:00:09.568222
15,2022-05-04 18:47:56.234231,5_L2_UNIV5_miner_51,0 days 00:00:09.389718
16,2022-05-04 18:48:10.646833,5_L2_UNIV5_miner_51,0 days 00:00:09.640685
17,2022-05-04 18:48:24.904761,5_L2_UNIV5_miner_51,0 days 00:00:09.446334
18,2022-05-04 18:48:38.928672,5_L2_UNIV5_miner_51,0 days 00:00:09.460629
