blockGenerator,time
15_L2_UNIV15_miner_152,2022-05-04 21:57:55.549553
15_L2_UNIV15_miner_152,2022-05-04 21:58:09.822869
15_L2_UNIV15_miner_152,2022-05-04 21:58:23.942925
15_L2_UNIV15_miner_152,2022-05-04 21:58:38.146810
15_L2_UNIV15_miner_152,2022-05-04 21:58:52.623789
15_L2_UNIV15_miner_152,2022-05-04 21:59:06.771547
15_L2_UNIV15_miner_151,2022-05-04 21:59:21.207461
15_L2_UNIV15_miner_152,2022-05-04 21:59:35.883871
15_L2_UNIV15_miner_152,2022-05-04 21:59:50.391522
15_L2_UNIV15_miner_151,2022-05-04 22:00:04.849240
15_L2_UNIV15_miner_152,2022-05-04 22:00:19.169325
15_L2_UNIV15_miner_152,2022-05-04 22:00:33.617290
15_L2_UNIV15_miner_152,2022-05-04 22:00:48.116994
15_L2_UNIV15_miner_152,2022-05-04 22:01:02.445304
15_L2_UNIV15_miner_151,2022-05-04 22:01:16.667940
15_L2_UNIV15_miner_151,2022-05-04 22:01:31.075559
15_L2_UNIV15_miner_152,2022-05-04 22:01:45.479959
15_L2_UNIV15_miner_152,2022-05-04 22:02:00.085218
15_L2_UNIV15_miner_151,2022-05-04 22:02:14.485764
15_L2_UNIV15_miner_152,2022-05-04 22:02:28.880588
15_L2_UNIV15_miner_152,2022-05-04 22:02:43.185499
blockNum,time,hosts,delta
4,2022-05-04 21:59:02.104410,4_L2_UNIV4_miner_49,0 days 00:00:09.480621
5,2022-05-04 21:59:16.525842,4_L2_UNIV4_miner_49,0 days 00:00:09.754295
6,2022-05-04 21:59:30.984021,4_L2_UNIV4_miner_49,0 days 00:00:09.776560
7,2022-05-04 21:59:45.691117,4_L2_UNIV4_miner_49,0 days 00:00:09.807246
8,2022-05-04 21:59:59.990534,4_L2_UNIV4_miner_49,0 days 00:00:09.599012
9,2022-05-04 22:00:14.519778,4_L2_UNIV4_miner_49,0 days 00:00:09.670538
10,2022-05-04 22:00:28.951181,4_L2_UNIV4_miner_49,0 days 00:00:09.781856
11,2022-05-04 22:00:43.324680,4_L2_UNIV4_miner_49,0 days 00:00:09.707390
12,2022-05-04 22:00:57.669207,4_L2_UNIV4_miner_49,0 days 00:00:09.552213
13,2022-05-04 22:01:12.104238,4_L2_UNIV4_miner_49,0 days 00:00:09.658934
14,2022-05-04 22:01:26.449426,4_L2_UNIV4_miner_49,0 days 00:00:09.781486
15,2022-05-04 22:01:40.856082,4_L2_UNIV4_miner_49,0 days 00:00:09.780523
16,2022-05-04 22:01:55.257613,4_L2_UNIV4_miner_49,0 days 00:00:09.777654
17,2022-05-04 22:02:09.771162,4_L2_UNIV4_miner_49,0 days 00:00:09.685944
18,2022-05-04 22:02:24.161728,4_L2_UNIV4_miner_49,0 days 00:00:09.675964
19,2022-05-04 22:02:38.549051,4_L2_UNIV4_miner_49,0 days 00:00:09.668463
0,2022-05-04 21:58:05.218817,4_L2_UNIV4_miner_48,0 days 00:00:09.669264
1,2022-05-04 21:58:19.499334,4_L2_UNIV4_miner_48,0 days 00:00:09.676465
2,2022-05-04 21:58:33.687253,4_L2_UNIV4_miner_48,0 days 00:00:09.744328
3,2022-05-04 21:58:48.125215,4_L2_UNIV4_miner_48,0 days 00:00:09.978405
4,2022-05-04 21:59:02.229728,4_L2_UNIV4_miner_48,0 days 00:00:09.605939
5,2022-05-04 21:59:16.653650,4_L2_UNIV4_miner_48,0 days 00:00:09.882103
6,2022-05-04 21:59:31.135147,4_L2_UNIV4_miner_48,0 days 00:00:09.927686
7,2022-05-04 21:59:45.830735,4_L2_UNIV4_miner_48,0 days 00:00:09.946864
8,2022-05-04 22:00:00.139468,4_L2_UNIV4_miner_48,0 days 00:00:09.747946
9,2022-05-04 22:00:14.649023,4_L2_UNIV4_miner_48,0 days 00:00:09.799783
10,2022-05-04 22:00:29.076104,4_L2_UNIV4_miner_48,0 days 00:00:09.906779
11,2022-05-04 22:00:43.483175,4_L2_UNIV4_miner_48,0 days 00:00:09.865885
12,2022-05-04 22:00:57.791856,4_L2_UNIV4_miner_48,0 days 00:00:09.674862
13,2022-05-04 22:01:12.245379,4_L2_UNIV4_miner_48,0 days 00:00:09.800075
14,2022-05-04 22:01:26.575265,4_L2_UNIV4_miner_48,0 days 00:00:09.907325
15,2022-05-04 22:01:40.959359,4_L2_UNIV4_miner_48,0 days 00:00:09.883800
16,2022-05-04 22:01:55.412293,4_L2_UNIV4_miner_48,0 days 00:00:09.932334
17,2022-05-04 22:02:09.921202,4_L2_UNIV4_miner_48,0 days 00:00:09.835984
18,2022-05-04 22:02:24.311599,4_L2_UNIV4_miner_48,0 days 00:00:09.825835
19,2022-05-04 22:02:38.685962,4_L2_UNIV4_miner_48,0 days 00:00:09.805374
0,2022-05-04 21:58:05.347886,4_L2_UNIV4_miner_47,0 days 00:00:09.798333
1,2022-05-04 21:58:19.617382,4_L2_UNIV4_miner_47,0 days 00:00:09.794513
2,2022-05-04 21:58:33.821747,4_L2_UNIV4_miner_47,0 days 00:00:09.878822
3,2022-05-04 21:58:48.291197,4_L2_UNIV4_miner_47,0 days 00:00:10.144387
4,2022-05-04 21:59:02.352314,4_L2_UNIV4_miner_47,0 days 00:00:09.728525
5,2022-05-04 21:59:16.777238,4_L2_UNIV4_miner_47,0 days 00:00:10.005691
6,2022-05-04 21:59:31.293952,4_L2_UNIV4_miner_47,0 days 00:00:10.086491
7,2022-05-04 21:59:45.961856,4_L2_UNIV4_miner_47,0 days 00:00:10.077985
8,2022-05-04 22:00:00.258281,4_L2_UNIV4_miner_47,0 days 00:00:09.866759
9,2022-05-04 22:00:14.775911,4_L2_UNIV4_miner_47,0 days 00:00:09.926671
10,2022-05-04 22:00:29.202594,4_L2_UNIV4_miner_47,0 days 00:00:10.033269
11,2022-05-04 22:00:43.620137,4_L2_UNIV4_miner_47,0 days 00:00:10.002847
12,2022-05-04 22:00:57.930295,4_L2_UNIV4_miner_47,0 days 00:00:09.813301
13,2022-05-04 22:01:12.390617,4_L2_UNIV4_miner_47,0 days 00:00:09.945313
14,2022-05-04 22:01:26.717690,4_L2_UNIV4_miner_47,0 days 00:00:10.049750
15,2022-05-04 22:01:41.107886,4_L2_UNIV4_miner_47,0 days 00:00:10.032327
16,2022-05-04 22:01:55.543046,4_L2_UNIV4_miner_47,0 days 00:00:10.063087
17,2022-05-04 22:02:10.073987,4_L2_UNIV4_miner_47,0 days 00:00:09.988769
18,2022-05-04 22:02:24.445498,4_L2_UNIV4_miner_47,0 days 00:00:09.959734
19,2022-05-04 22:02:38.846253,4_L2_UNIV4_miner_47,0 days 00:00:09.965665
0,2022-05-04 21:58:05.493341,4_L2_UNIV4_miner_46,0 days 00:00:09.943788
1,2022-05-04 21:58:19.741899,4_L2_UNIV4_miner_46,0 days 00:00:09.919030
2,2022-05-04 21:58:33.948383,4_L2_UNIV4_miner_46,0 days 00:00:10.005458
3,2022-05-04 21:58:48.409044,4_L2_UNIV4_miner_46,0 days 00:00:10.262234
4,2022-05-04 21:59:02.488686,4_L2_UNIV4_miner_46,0 days 00:00:09.864897
5,2022-05-04 21:59:16.899079,4_L2_UNIV4_miner_46,0 days 00:00:10.127532
6,2022-05-04 21:59:31.442747,4_L2_UNIV4_miner_46,0 days 00:00:10.235286
7,2022-05-04 21:59:46.088143,4_L2_UNIV4_miner_46,0 days 00:00:10.204272
8,2022-05-04 22:00:00.372380,4_L2_UNIV4_miner_46,0 days 00:00:09.980858
9,2022-05-04 22:00:14.932651,4_L2_UNIV4_miner_46,0 days 00:00:10.083411
10,2022-05-04 22:00:29.350449,4_L2_UNIV4_miner_46,0 days 00:00:10.181124
11,2022-05-04 22:00:43.756606,4_L2_UNIV4_miner_46,0 days 00:00:10.139316
12,2022-05-04 22:00:58.061537,4_L2_UNIV4_miner_46,0 days 00:00:09.944543
13,2022-05-04 22:01:12.508755,4_L2_UNIV4_miner_46,0 days 00:00:10.063451
14,2022-05-04 22:01:26.852170,4_L2_UNIV4_miner_46,0 days 00:00:10.184230
15,2022-05-04 22:01:41.248167,4_L2_UNIV4_miner_46,0 days 00:00:10.172608
16,2022-05-04 22:01:55.675886,4_L2_UNIV4_miner_46,0 days 00:00:10.195927
17,2022-05-04 22:02:10.222765,4_L2_UNIV4_miner_46,0 days 00:00:10.137547
18,2022-05-04 22:02:24.593956,4_L2_UNIV4_miner_46,0 days 00:00:10.108192
19,2022-05-04 22:02:38.990996,4_L2_UNIV4_miner_46,0 days 00:00:10.110408
0,2022-05-04 21:58:05.649049,4_L2_UNIV4_miner_45,0 days 00:00:10.099496
1,2022-05-04 21:58:19.880638,4_L2_UNIV4_miner_45,0 days 00:00:10.057769
2,2022-05-04 21:58:34.078960,4_L2_UNIV4_miner_45,0 days 00:00:10.136035
3,2022-05-04 21:58:48.556185,4_L2_UNIV4_miner_45,0 days 00:00:10.409375
4,2022-05-04 21:59:02.616311,4_L2_UNIV4_miner_45,0 days 00:00:09.992522
5,2022-05-04 21:59:17.054888,4_L2_UNIV4_miner_45,0 days 00:00:10.283341
6,2022-05-04 21:59:31.595013,4_L2_UNIV4_miner_45,0 days 00:00:10.387552
7,2022-05-04 21:59:46.234050,4_L2_UNIV4_miner_45,0 days 00:00:10.350179
8,2022-05-04 22:00:00.521674,4_L2_UNIV4_miner_45,0 days 00:00:10.130152
9,2022-05-04 22:00:15.096363,4_L2_UNIV4_miner_45,0 days 00:00:10.247123
10,2022-05-04 22:00:29.476868,4_L2_UNIV4_miner_45,0 days 00:00:10.307543
11,2022-05-04 22:00:43.917221,4_L2_UNIV4_miner_45,0 days 00:00:10.299931
12,2022-05-04 22:00:58.219208,4_L2_UNIV4_miner_45,0 days 00:00:10.102214
13,2022-05-04 22:01:12.645971,4_L2_UNIV4_miner_45,0 days 00:00:10.200667
14,2022-05-04 22:01:26.979680,4_L2_UNIV4_miner_45,0 days 00:00:10.311740
15,2022-05-04 22:01:41.405989,4_L2_UNIV4_miner_45,0 days 00:00:10.330430
16,2022-05-04 22:01:55.823524,4_L2_UNIV4_miner_45,0 days 00:00:10.343565
17,2022-05-04 22:02:10.385103,4_L2_UNIV4_miner_45,0 days 00:00:10.299885
18,2022-05-04 22:02:24.739398,4_L2_UNIV4_miner_45,0 days 00:00:10.253634
19,2022-05-04 22:02:39.133592,4_L2_UNIV4_miner_45,0 days 00:00:10.253004
0,2022-05-04 21:58:05.793271,4_L2_UNIV4_miner_44,0 days 00:00:10.243718
1,2022-05-04 21:58:20.016854,4_L2_UNIV4_miner_44,0 days 00:00:10.193985
2,2022-05-04 21:58:34.215430,4_L2_UNIV4_miner_44,0 days 00:00:10.272505
3,2022-05-04 21:58:48.689114,4_L2_UNIV4_miner_44,0 days 00:00:10.542304
4,2022-05-04 21:59:02.764488,4_L2_UNIV4_miner_44,0 days 00:00:10.140699
5,2022-05-04 21:59:17.197214,4_L2_UNIV4_miner_44,0 days 00:00:10.425667
6,2022-05-04 21:59:31.738178,4_L2_UNIV4_miner_44,0 days 00:00:10.530717
7,2022-05-04 21:59:46.350740,4_L2_UNIV4_miner_44,0 days 00:00:10.466869
8,2022-05-04 22:00:00.688158,4_L2_UNIV4_miner_44,0 days 00:00:10.296636
9,2022-05-04 22:00:15.238415,4_L2_UNIV4_miner_44,0 days 00:00:10.389175
10,2022-05-04 22:00:29.616003,4_L2_UNIV4_miner_44,0 days 00:00:10.446678
11,2022-05-04 22:00:44.085244,4_L2_UNIV4_miner_44,0 days 00:00:10.467954
12,2022-05-04 22:00:58.372927,4_L2_UNIV4_miner_44,0 days 00:00:10.255933
13,2022-05-04 22:01:12.795295,4_L2_UNIV4_miner_44,0 days 00:00:10.349991
14,2022-05-04 22:01:27.135595,4_L2_UNIV4_miner_44,0 days 00:00:10.467655
15,2022-05-04 22:01:41.528482,4_L2_UNIV4_miner_44,0 days 00:00:10.452923
16,2022-05-04 22:01:55.977241,4_L2_UNIV4_miner_44,0 days 00:00:10.497282
17,2022-05-04 22:02:10.550681,4_L2_UNIV4_miner_44,0 days 00:00:10.465463
18,2022-05-04 22:02:24.885851,4_L2_UNIV4_miner_44,0 days 00:00:10.400087
19,2022-05-04 22:02:39.255915,4_L2_UNIV4_miner_44,0 days 00:00:10.375327
0,2022-05-04 21:58:05.940418,4_L2_UNIV4_miner_43,0 days 00:00:10.390865
1,2022-05-04 21:58:20.184455,4_L2_UNIV4_miner_43,0 days 00:00:10.361586
2,2022-05-04 21:58:34.359190,4_L2_UNIV4_miner_43,0 days 00:00:10.416265
3,2022-05-04 21:58:48.831021,4_L2_UNIV4_miner_43,0 days 00:00:10.684211
4,2022-05-04 21:59:02.897865,4_L2_UNIV4_miner_43,0 days 00:00:10.274076
5,2022-05-04 21:59:17.359176,4_L2_UNIV4_miner_43,0 days 00:00:10.587629
6,2022-05-04 21:59:31.888484,4_L2_UNIV4_miner_43,0 days 00:00:10.681023
7,2022-05-04 21:59:46.497222,4_L2_UNIV4_miner_43,0 days 00:00:10.613351
8,2022-05-04 22:00:00.867094,4_L2_UNIV4_miner_43,0 days 00:00:10.475572
9,2022-05-04 22:00:15.404049,4_L2_UNIV4_miner_43,0 days 00:00:10.554809
10,2022-05-04 22:00:29.787075,4_L2_UNIV4_miner_43,0 days 00:00:10.617750
11,2022-05-04 22:00:44.229680,4_L2_UNIV4_miner_43,0 days 00:00:10.612390
12,2022-05-04 22:00:58.525296,4_L2_UNIV4_miner_43,0 days 00:00:10.408302
13,2022-05-04 22:01:12.905230,4_L2_UNIV4_miner_43,0 days 00:00:10.459926
14,2022-05-04 22:01:27.275930,4_L2_UNIV4_miner_43,0 days 00:00:10.607990
15,2022-05-04 22:01:41.650230,4_L2_UNIV4_miner_43,0 days 00:00:10.574671
16,2022-05-04 22:01:56.123049,4_L2_UNIV4_miner_43,0 days 00:00:10.643090
17,2022-05-04 22:02:10.693989,4_L2_UNIV4_miner_43,0 days 00:00:10.608771
18,2022-05-04 22:02:25.019117,4_L2_UNIV4_miner_43,0 days 00:00:10.533353
19,2022-05-04 22:02:39.396111,4_L2_UNIV4_miner_43,0 days 00:00:10.515523
0,2022-05-04 21:58:06.101447,4_L2_UNIV4_miner_42,0 days 00:00:10.551894
1,2022-05-04 21:58:20.325190,4_L2_UNIV4_miner_42,0 days 00:00:10.502321
2,2022-05-04 21:58:34.485132,4_L2_UNIV4_miner_42,0 days 00:00:10.542207
3,2022-05-04 21:58:48.966977,4_L2_UNIV4_miner_42,0 days 00:00:10.820167
4,2022-05-04 21:59:03.047036,4_L2_UNIV4_miner_42,0 days 00:00:10.423247
5,2022-05-04 21:59:17.507292,4_L2_UNIV4_miner_42,0 days 00:00:10.735745
6,2022-05-04 21:59:32.066780,4_L2_UNIV4_miner_42,0 days 00:00:10.859319
7,2022-05-04 21:59:46.624007,4_L2_UNIV4_miner_42,0 days 00:00:10.740136
8,2022-05-04 22:00:01.020034,4_L2_UNIV4_miner_42,0 days 00:00:10.628512
9,2022-05-04 22:00:15.544862,4_L2_UNIV4_miner_42,0 days 00:00:10.695622
10,2022-05-04 22:00:29.943759,4_L2_UNIV4_miner_42,0 days 00:00:10.774434
11,2022-05-04 22:00:44.364072,4_L2_UNIV4_miner_42,0 days 00:00:10.746782
12,2022-05-04 22:00:58.646540,4_L2_UNIV4_miner_42,0 days 00:00:10.529546
13,2022-05-04 22:01:13.040907,4_L2_UNIV4_miner_42,0 days 00:00:10.595603
14,2022-05-04 22:01:27.430805,4_L2_UNIV4_miner_42,0 days 00:00:10.762865
15,2022-05-04 22:01:41.792659,4_L2_UNIV4_miner_42,0 days 00:00:10.717100
16,2022-05-04 22:01:56.284758,4_L2_UNIV4_miner_42,0 days 00:00:10.804799
17,2022-05-04 22:02:10.839995,4_L2_UNIV4_miner_42,0 days 00:00:10.754777
18,2022-05-04 22:02:25.138260,4_L2_UNIV4_miner_42,0 days 00:00:10.652496
19,2022-05-04 22:02:39.523706,4_L2_UNIV4_miner_42,0 days 00:00:10.643118
0,2022-05-04 21:58:06.240383,4_L2_UNIV4_miner_41,0 days 00:00:10.690830
1,2022-05-04 21:58:20.451303,4_L2_UNIV4_miner_41,0 days 00:00:10.628434
2,2022-05-04 21:58:34.638077,4_L2_UNIV4_miner_41,0 days 00:00:10.695152
3,2022-05-04 21:58:49.134325,4_L2_UNIV4_miner_41,0 days 00:00:10.987515
4,2022-05-04 21:59:03.179684,4_L2_UNIV4_miner_41,0 days 00:00:10.555895
5,2022-05-04 21:59:17.654452,4_L2_UNIV4_miner_41,0 days 00:00:10.882905
6,2022-05-04 21:59:32.219111,4_L2_UNIV4_miner_41,0 days 00:00:11.011650
7,2022-05-04 21:59:46.773165,4_L2_UNIV4_miner_41,0 days 00:00:10.889294
8,2022-05-04 22:00:01.162386,4_L2_UNIV4_miner_41,0 days 00:00:10.770864
9,2022-05-04 22:00:15.665568,4_L2_UNIV4_miner_41,0 days 00:00:10.816328
10,2022-05-04 22:00:30.101957,4_L2_UNIV4_miner_41,0 days 00:00:10.932632
11,2022-05-04 22:00:44.489688,4_L2_UNIV4_miner_41,0 days 00:00:10.872398
12,2022-05-04 22:00:58.798443,4_L2_UNIV4_miner_41,0 days 00:00:10.681449
13,2022-05-04 22:01:13.198768,4_L2_UNIV4_miner_41,0 days 00:00:10.753464
14,2022-05-04 22:01:27.579934,4_L2_UNIV4_miner_41,0 days 00:00:10.911994
15,2022-05-04 22:01:41.931745,4_L2_UNIV4_miner_41,0 days 00:00:10.856186
16,2022-05-04 22:01:56.423271,4_L2_UNIV4_miner_41,0 days 00:00:10.943312
17,2022-05-04 22:02:10.992638,4_L2_UNIV4_miner_41,0 days 00:00:10.907420
18,2022-05-04 22:02:25.274468,4_L2_UNIV4_miner_41,0 days 00:00:10.788704
19,2022-05-04 22:02:39.665295,4_L2_UNIV4_miner_41,0 days 00:00:10.784707
0,2022-05-04 21:58:06.399733,3_L2_UNIV3_miner_38,0 days 00:00:10.850180
1,2022-05-04 21:58:20.584806,3_L2_UNIV3_miner_38,0 days 00:00:10.761937
2,2022-05-04 21:58:34.785440,3_L2_UNIV3_miner_38,0 days 00:00:10.842515
3,2022-05-04 21:58:49.296428,3_L2_UNIV3_miner_38,0 days 00:00:11.149618
4,2022-05-04 21:59:03.323522,3_L2_UNIV3_miner_38,0 days 00:00:10.699733
5,2022-05-04 21:59:17.803625,3_L2_UNIV3_miner_38,0 days 00:00:11.032078
6,2022-05-04 21:59:32.372550,3_L2_UNIV3_miner_38,0 days 00:00:11.165089
7,2022-05-04 21:59:46.930030,3_L2_UNIV3_miner_38,0 days 00:00:11.046159
8,2022-05-04 22:00:01.292401,3_L2_UNIV3_miner_38,0 days 00:00:10.900879
9,2022-05-04 22:00:15.798195,3_L2_UNIV3_miner_38,0 days 00:00:10.948955
10,2022-05-04 22:00:30.225677,3_L2_UNIV3_miner_38,0 days 00:00:11.056352
11,2022-05-04 22:00:44.622374,3_L2_UNIV3_miner_38,0 days 00:00:11.005084
12,2022-05-04 22:00:58.934179,3_L2_UNIV3_miner_38,0 days 00:00:10.817185
13,2022-05-04 22:01:13.335773,3_L2_UNIV3_miner_38,0 days 00:00:10.890469
14,2022-05-04 22:01:27.717600,3_L2_UNIV3_miner_38,0 days 00:00:11.049660
15,2022-05-04 22:01:42.056990,3_L2_UNIV3_miner_38,0 days 00:00:10.981431
16,2022-05-04 22:01:56.585246,3_L2_UNIV3_miner_38,0 days 00:00:11.105287
17,2022-05-04 22:02:11.149263,3_L2_UNIV3_miner_38,0 days 00:00:11.064045
18,2022-05-04 22:02:25.418611,3_L2_UNIV3_miner_38,0 days 00:00:10.932847
19,2022-05-04 22:02:39.827302,3_L2_UNIV3_miner_38,0 days 00:00:10.946714
0,2022-05-04 21:58:06.531972,3_L2_UNIV3_miner_37,0 days 00:00:10.982419
1,2022-05-04 21:58:20.737328,3_L2_UNIV3_miner_37,0 days 00:00:10.914459
2,2022-05-04 21:58:34.921329,3_L2_UNIV3_miner_37,0 days 00:00:10.978404
3,2022-05-04 21:58:49.421498,3_L2_UNIV3_miner_37,0 days 00:00:11.274688
4,2022-05-04 21:59:03.463688,3_L2_UNIV3_miner_37,0 days 00:00:10.839899
5,2022-05-04 21:59:17.937798,3_L2_UNIV3_miner_37,0 days 00:00:11.166251
6,2022-05-04 21:59:32.514589,3_L2_UNIV3_miner_37,0 days 00:00:11.307128
7,2022-05-04 21:59:47.069446,3_L2_UNIV3_miner_37,0 days 00:00:11.185575
8,2022-05-04 22:00:01.439177,3_L2_UNIV3_miner_37,0 days 00:00:11.047655
9,2022-05-04 22:00:15.942597,3_L2_UNIV3_miner_37,0 days 00:00:11.093357
10,2022-05-04 22:00:30.379444,3_L2_UNIV3_miner_37,0 days 00:00:11.210119
11,2022-05-04 22:00:44.766131,3_L2_UNIV3_miner_37,0 days 00:00:11.148841
12,2022-05-04 22:00:59.097748,3_L2_UNIV3_miner_37,0 days 00:00:10.980754
13,2022-05-04 22:01:13.480563,3_L2_UNIV3_miner_37,0 days 00:00:11.035259
14,2022-05-04 22:01:27.862716,3_L2_UNIV3_miner_37,0 days 00:00:11.194776
15,2022-05-04 22:01:42.172447,3_L2_UNIV3_miner_37,0 days 00:00:11.096888
16,2022-05-04 22:01:56.735566,3_L2_UNIV3_miner_37,0 days 00:00:11.255607
17,2022-05-04 22:02:11.293822,3_L2_UNIV3_miner_37,0 days 00:00:11.208604
18,2022-05-04 22:02:25.574375,3_L2_UNIV3_miner_37,0 days 00:00:11.088611
19,2022-05-04 22:02:39.973281,3_L2_UNIV3_miner_37,0 days 00:00:11.092693
0,2022-05-04 21:58:06.650521,3_L2_UNIV3_miner_36,0 days 00:00:11.100968
1,2022-05-04 21:58:20.859459,3_L2_UNIV3_miner_36,0 days 00:00:11.036590
2,2022-05-04 21:58:35.049803,3_L2_UNIV3_miner_36,0 days 00:00:11.106878
3,2022-05-04 21:58:49.561014,3_L2_UNIV3_miner_36,0 days 00:00:11.414204
4,2022-05-04 21:59:03.598945,3_L2_UNIV3_miner_36,0 days 00:00:10.975156
5,2022-05-04 21:59:18.074687,3_L2_UNIV3_miner_36,0 days 00:00:11.303140
6,2022-05-04 21:59:32.641053,3_L2_UNIV3_miner_36,0 days 00:00:11.433592
7,2022-05-04 21:59:47.229699,3_L2_UNIV3_miner_36,0 days 00:00:11.345828
8,2022-05-04 22:00:01.567084,3_L2_UNIV3_miner_36,0 days 00:00:11.175562
9,2022-05-04 22:00:16.097072,3_L2_UNIV3_miner_36,0 days 00:00:11.247832
10,2022-05-04 22:00:30.511490,3_L2_UNIV3_miner_36,0 days 00:00:11.342165
11,2022-05-04 22:00:44.911199,3_L2_UNIV3_miner_36,0 days 00:00:11.293909
12,2022-05-04 22:00:59.227849,3_L2_UNIV3_miner_36,0 days 00:00:11.110855
13,2022-05-04 22:01:13.614054,3_L2_UNIV3_miner_36,0 days 00:00:11.168750
14,2022-05-04 22:01:27.993937,3_L2_UNIV3_miner_36,0 days 00:00:11.325997
15,2022-05-04 22:01:42.317945,3_L2_UNIV3_miner_36,0 days 00:00:11.242386
16,2022-05-04 22:01:56.897259,3_L2_UNIV3_miner_36,0 days 00:00:11.417300
17,2022-05-04 22:02:11.462847,3_L2_UNIV3_miner_36,0 days 00:00:11.377629
18,2022-05-04 22:02:25.697445,3_L2_UNIV3_miner_36,0 days 00:00:11.211681
19,2022-05-04 22:02:40.103049,3_L2_UNIV3_miner_36,0 days 00:00:11.222461
0,2022-05-04 21:58:06.785041,3_L2_UNIV3_miner_35,0 days 00:00:11.235488
1,2022-05-04 21:58:20.990519,3_L2_UNIV3_miner_35,0 days 00:00:11.167650
2,2022-05-04 21:58:35.200126,3_L2_UNIV3_miner_35,0 days 00:00:11.257201
3,2022-05-04 21:58:49.689276,3_L2_UNIV3_miner_35,0 days 00:00:11.542466
4,2022-05-04 21:59:03.751019,3_L2_UNIV3_miner_35,0 days 00:00:11.127230
5,2022-05-04 21:59:18.217368,3_L2_UNIV3_miner_35,0 days 00:00:11.445821
6,2022-05-04 21:59:32.788057,3_L2_UNIV3_miner_35,0 days 00:00:11.580596
7,2022-05-04 21:59:47.358694,3_L2_UNIV3_miner_35,0 days 00:00:11.474823
8,2022-05-04 22:00:01.724231,3_L2_UNIV3_miner_35,0 days 00:00:11.332709
9,2022-05-04 22:00:16.246199,3_L2_UNIV3_miner_35,0 days 00:00:11.396959
10,2022-05-04 22:00:30.640210,3_L2_UNIV3_miner_35,0 days 00:00:11.470885
11,2022-05-04 22:00:45.061971,3_L2_UNIV3_miner_35,0 days 00:00:11.444681
12,2022-05-04 22:00:59.390373,3_L2_UNIV3_miner_35,0 days 00:00:11.273379
13,2022-05-04 22:01:13.747959,3_L2_UNIV3_miner_35,0 days 00:00:11.302655
14,2022-05-04 22:01:28.118903,3_L2_UNIV3_miner_35,0 days 00:00:11.450963
15,2022-05-04 22:01:42.459213,3_L2_UNIV3_miner_35,0 days 00:00:11.383654
16,2022-05-04 22:01:57.052077,3_L2_UNIV3_miner_35,0 days 00:00:11.572118
17,2022-05-04 22:02:11.587219,3_L2_UNIV3_miner_35,0 days 00:00:11.502001
18,2022-05-04 22:02:25.804152,3_L2_UNIV3_miner_35,0 days 00:00:11.318388
19,2022-05-04 22:02:40.228405,3_L2_UNIV3_miner_35,0 days 00:00:11.347817
0,2022-05-04 21:58:06.921319,3_L2_UNIV3_miner_34,0 days 00:00:11.371766
1,2022-05-04 21:58:21.145397,3_L2_UNIV3_miner_34,0 days 00:00:11.322528
2,2022-05-04 21:58:35.340312,3_L2_UNIV3_miner_34,0 days 00:00:11.397387
3,2022-05-04 21:58:49.845224,3_L2_UNIV3_miner_34,0 days 00:00:11.698414
4,2022-05-04 21:59:03.870359,3_L2_UNIV3_miner_34,0 days 00:00:11.246570
5,2022-05-04 21:59:18.367972,3_L2_UNIV3_miner_34,0 days 00:00:11.596425
6,2022-05-04 21:59:32.966350,3_L2_UNIV3_miner_34,0 days 00:00:11.758889
7,2022-05-04 21:59:47.505474,3_L2_UNIV3_miner_34,0 days 00:00:11.621603
8,2022-05-04 22:00:01.876313,3_L2_UNIV3_miner_34,0 days 00:00:11.484791
9,2022-05-04 22:00:16.366157,3_L2_UNIV3_miner_34,0 days 00:00:11.516917
10,2022-05-04 22:00:30.779918,3_L2_UNIV3_miner_34,0 days 00:00:11.610593
11,2022-05-04 22:00:45.204219,3_L2_UNIV3_miner_34,0 days 00:00:11.586929
12,2022-05-04 22:00:59.537442,3_L2_UNIV3_miner_34,0 days 00:00:11.420448
13,2022-05-04 22:01:13.872773,3_L2_UNIV3_miner_34,0 days 00:00:11.427469
14,2022-05-04 22:01:28.259118,3_L2_UNIV3_miner_34,0 days 00:00:11.591178
15,2022-05-04 22:01:42.588050,3_L2_UNIV3_miner_34,0 days 00:00:11.512491
16,2022-05-04 22:01:57.211888,3_L2_UNIV3_miner_34,0 days 00:00:11.731929
17,2022-05-04 22:02:11.716096,3_L2_UNIV3_miner_34,0 days 00:00:11.630878
18,2022-05-04 22:02:25.935089,3_L2_UNIV3_miner_34,0 days 00:00:11.449325
19,2022-05-04 22:02:40.379420,3_L2_UNIV3_miner_34,0 days 00:00:11.498832
0,2022-05-04 21:58:07.078978,3_L2_UNIV3_miner_33,0 days 00:00:11.529425
1,2022-05-04 21:58:21.274290,3_L2_UNIV3_miner_33,0 days 00:00:11.451421
2,2022-05-04 21:58:35.456297,3_L2_UNIV3_miner_33,0 days 00:00:11.513372
3,2022-05-04 21:58:50.003088,3_L2_UNIV3_miner_33,0 days 00:00:11.856278
4,2022-05-04 21:59:04.018467,3_L2_UNIV3_miner_33,0 days 00:00:11.394678
5,2022-05-04 21:59:18.520217,3_L2_UNIV3_miner_33,0 days 00:00:11.748670
6,2022-05-04 21:59:33.112449,3_L2_UNIV3_miner_33,0 days 00:00:11.904988
